<grid>
0.582677
(4897, 28148),(4932, 28116)
(4932, 28148),(5458, 28116)
(5778, 28404),(6644, 28308)
(6243, 28212),(6644, 28180)
(6644, 28404),(7179, 28180)
(7179, 28404),(7483, 28244)
(7483, 28404),(7658, 28148)
(7658, 28404),(7700, 28244)
(8483, 28404),(10324, 28244)
(8964, 28148),(8978, 28084)
(10324, 28404),(10434, 28180)
(10434, 28404),(12444, 28308)
(10604, 28180),(10777, 28084)
(10434, 28212),(11964, 28180)
(12162, 28116),(12978, 28084)
(11964, 28212),(12417, 28116)
(12417, 28148),(12978, 28116)
(12444, 28404),(12578, 28244)
(12578, 28340),(13298, 28244)
(13298, 28340),(14164, 28308)
(13763, 28212),(14164, 28180)
(14164, 28340),(14244, 28180)
(14244, 28340),(14338, 28084)
(14923, 28148),(15858, 28084)
(14338, 28340),(14699, 28180)
(14699, 28340),(14868, 28244)
(14868, 28404),(15003, 28244)
(15003, 28404),(15072, 28148)
(15072, 28404),(15332, 28308)
(15072, 28212),(15297, 28148)
(15332, 28404),(16178, 28244)
(16178, 28404),(17044, 28308)
(16643, 28212),(17044, 28180)
(17044, 28404),(17124, 28180)
(17124, 28404),(17218, 28084)
(17218, 28404),(17579, 28180)
(17803, 28116),(19578, 28084)
(17803, 28148),(20000, 28116)
(17883, 28244),(19242, 28148)
(17579, 28404),(17883, 28244)
(17883, 28404),(19284, 28244)
(19284, 28340),(19522, 28244)
(19604, 28212),(19937, 28148)
(19604, 28244),(19712, 28212)
(19522, 28276),(19604, 28244)
(19604, 28276),(19712, 28244)
(1018, 29044),(1890, 28564)
(1890, 28596),(5954, 28564)
(1890, 28660),(5058, 28596)
(1890, 28724),(2898, 28660)
(3764, 28724),(4696, 28660)
(1890, 29044),(2170, 28948)
(1890, 28852),(2017, 28724)
(2017, 28852),(2196, 28820)
(4948, 28692),(5058, 28660)
(4948, 28724),(5778, 28692)
(3764, 28756),(4299, 28724)
(4603, 28756),(4696, 28724)
(3363, 28788),(4299, 28756)
(4603, 28820),(4897, 28756)
(3844, 28884),(3970, 28788)
(2196, 28884),(2578, 28820)
(4523, 28884),(5458, 28820)
(2196, 28916),(3219, 28884)
(3523, 28916),(6099, 28884)
(2196, 28948),(2418, 28916)
(3684, 28980),(5658, 28916)
(2170, 28980),(2196, 28948)
(2196, 28980),(2418, 28948)
(3684, 29012),(5414, 28980)
(2452, 29044),(5414, 29012)
(1018, 29684),(1816, 29204)
(1816, 29236),(11618, 29204)
(12308, 29236),(20000, 29204)
(1816, 29332),(2778, 29236)
(3684, 29332),(5658, 29236)
(6564, 29300),(9418, 29236)
(10324, 29268),(11618, 29236)
(12308, 29268),(13178, 29236)
(14084, 29332),(16058, 29236)
(16964, 29332),(17922, 29236)
(18324, 29332),(20000, 29236)
(10324, 29300),(11832, 29268)
(12092, 29300),(13178, 29268)
(6564, 29332),(8298, 29300)
(1816, 29684),(2068, 29588)
(1816, 29492),(2017, 29332)
(2017, 29428),(2578, 29332)
(8964, 29396),(9058, 29300)
(10324, 29332),(11498, 29300)
(12756, 29332),(13178, 29300)
(2578, 29364),(3219, 29332)
(3540, 29364),(6099, 29332)
(6403, 29364),(8298, 29332)
(10163, 29364),(11498, 29332)
(12756, 29364),(13619, 29332)
(13923, 29364),(16499, 29332)
(16803, 29364),(20000, 29332)
(3844, 29460),(4219, 29364)
(5204, 29428),(5458, 29364)
(6724, 29460),(7099, 29364)
(10484, 29460),(10859, 29364)
(12756, 29396),(12978, 29364)
(14244, 29460),(14338, 29364)
(14923, 29428),(15858, 29364)
(17124, 29460),(17218, 29364)
(17803, 29428),(18058, 29364)
(18444, 29428),(20000, 29364)
(8468, 29428),(9218, 29396)
(2068, 29684),(2080, 29524)
(2080, 29620),(2332, 29524)
(2332, 29684),(2392, 29524)
(2392, 29684),(2644, 29588)
(2644, 29684),(2898, 29524)
(2898, 29684),(3771, 29588)
(3363, 29492),(3771, 29460)
(3771, 29684),(4098, 29460)
(4098, 29684),(4924, 29588)
(4098, 29492),(4299, 29460)
(4924, 29684),(5272, 29524)
(5272, 29684),(5524, 29588)
(5524, 29684),(5778, 29524)
(5778, 29684),(6651, 29588)
(6243, 29492),(6651, 29460)
(6651, 29684),(7179, 29460)
(7179, 29684),(7483, 29524)
(7483, 29684),(7898, 29460)
(7898, 29684),(7978, 29524)
(7978, 29684),(8368, 29652)
(7978, 29556),(8340, 29524)
(8340, 29556),(8432, 29460)
(11796, 29460),(11818, 29396)
(12308, 29428),(12978, 29396)
(8468, 29460),(8657, 29428)
(8432, 29492),(8657, 29460)
(12308, 29460),(12417, 29428)
(15003, 29492),(15297, 29428)
(17883, 29460),(18058, 29428)
(18444, 29460),(19937, 29428)
(10003, 29492),(10882, 29460)
(11243, 29492),(12417, 29460)
(13763, 29492),(14699, 29460)
(16643, 29492),(17579, 29460)
(17883, 29524),(18444, 29460)
(18444, 29492),(19937, 29460)
(10404, 29524),(10882, 29492)
(8692, 29556),(8788, 29524)
(8788, 29620),(9538, 29524)
(9538, 29620),(9812, 29588)
(9812, 29684),(10404, 29588)
(10404, 29684),(11243, 29524)
(11243, 29684),(11330, 29492)
(11330, 29684),(12444, 29588)
(14164, 29524),(14699, 29492)
(17044, 29524),(17579, 29492)
(18444, 29524),(19712, 29492)
(12444, 29588),(13298, 29524)
(14164, 29588),(14722, 29524)
(15324, 29588),(16178, 29524)
(17044, 29588),(17883, 29524)
(17883, 29588),(18444, 29524)
(18444, 29588),(19712, 29524)
(12444, 29684),(12472, 29588)
(12472, 29620),(12732, 29588)
(12732, 29684),(14164, 29588)
(14164, 29684),(15448, 29588)
(15448, 29620),(15700, 29588)
(15700, 29684),(17044, 29588)
(17044, 29684),(17883, 29588)
(17883, 29684),(18444, 29588)
(18444, 29684),(19972, 29588)
(19972, 29684),(20000, 29524)
(1018, 30324),(1952, 29844)
(1952, 30324),(2178, 30036)
(1952, 29940),(2016, 29844)
(2268, 29876),(20000, 29844)
(2268, 29908),(3338, 29876)
(6868, 29940),(12058, 29876)
(14740, 29940),(20000, 29876)
(2016, 29940),(3338, 29908)
(2178, 30324),(2208, 30100)
(2208, 30260),(2298, 30100)
(2212, 30004),(2306, 29940)
(2684, 29972),(3338, 29940)
(6868, 29972),(8250, 29940)
(2298, 30260),(2460, 30164)
(2460, 30324),(2610, 30164)
(8502, 30036),(8642, 29940)
(9244, 30036),(11458, 29940)
(14740, 29972),(16178, 29940)
(17044, 30004),(18058, 29940)
(18580, 30004),(20000, 29940)
(2684, 30004),(4538, 29972)
(6644, 30004),(8250, 29972)
(12124, 30004),(13298, 29972)
(14164, 30004),(16178, 29972)
(3022, 30068),(4202, 30004)
(2610, 30324),(2900, 30292)
(2610, 30196),(2900, 30164)
(2900, 30324),(3084, 30164)
(3084, 30324),(3224, 30068)
(3224, 30324),(3476, 30164)
(3476, 30324),(3522, 30068)
(3522, 30324),(3978, 30164)
(3978, 30324),(4272, 30228)
(4044, 30132),(4202, 30068)
(4202, 30132),(4308, 30100)
(4272, 30324),(4532, 30292)
(4308, 30196),(4500, 30100)
(4500, 30196),(4532, 30004)
(4532, 30324),(4538, 30004)
(6644, 30036),(7179, 30004)
(7483, 30036),(8250, 30004)
(12124, 30036),(12417, 30004)
(14164, 30036),(14699, 30004)
(15003, 30068),(15297, 30004)
(17044, 30036),(17579, 30004)
(17883, 30036),(18058, 30004)
(18580, 30036),(19522, 30004)
(4538, 30100),(4897, 30036)
(6243, 30068),(7179, 30036)
(7483, 30068),(12417, 30036)
(13763, 30068),(14699, 30036)
(16643, 30068),(17579, 30036)
(17883, 30068),(18580, 30036)
(18580, 30068),(19522, 30036)
(6724, 30132),(7099, 30068)
(7483, 30100),(7658, 30068)
(8044, 30132),(8138, 30068)
(8524, 30132),(11650, 30068)
(14244, 30132),(14619, 30068)
(17124, 30132),(17499, 30068)
(19284, 30132),(19330, 30068)
(4538, 30132),(5458, 30100)
(7403, 30132),(7658, 30100)
(4538, 30324),(4546, 30132)
(4924, 30228),(5298, 30132)
(4546, 30324),(4608, 30228)
(4608, 30260),(4924, 30228)
(4924, 30260),(5658, 30228)
(16803, 30196),(16964, 30164)
(16964, 30260),(17124, 30164)
(17124, 30260),(17282, 30132)
(17282, 30260),(20000, 30228)
(17428, 30324),(17602, 30260)
(18196, 30324),(20000, 30260)
(1018, 30964),(1824, 30484)
(2076, 30516),(12632, 30484)
(12884, 30548),(15568, 30484)
(2076, 30548),(7610, 30516)
(7892, 30548),(12632, 30516)
(1824, 30580),(7610, 30548)
(7892, 30580),(15818, 30548)
(1824, 30676),(4354, 30580)
(5244, 30612),(7610, 30580)
(7892, 30612),(8698, 30580)
(10324, 30676),(12482, 30580)
(12772, 30644),(15392, 30580)
(1824, 30964),(1880, 30676)
(1880, 30964),(2132, 30868)
(1880, 30772),(2132, 30676)
(2132, 30964),(5170, 30676)
(5170, 30964),(5460, 30932)
(5170, 30836),(5244, 30676)
(5244, 30836),(5460, 30676)
(5244, 30676),(5460, 30612)
(5460, 30964),(7498, 30612)
(7498, 30964),(7874, 30740)
(7498, 30644),(7884, 30612)
(7874, 30964),(8672, 30932)
(15652, 30612),(15818, 30580)
(7884, 30740),(7892, 30612)
(7892, 30676),(8698, 30612)
(15652, 30644),(16378, 30612)
(13004, 30740),(13978, 30644)
(15188, 30676),(15392, 30644)
(15884, 30708),(16216, 30644)
(7892, 30708),(12674, 30676)
(15188, 30708),(15554, 30676)
(7892, 30740),(8618, 30708)
(9244, 30740),(12674, 30708)
(15188, 30740),(15250, 30708)
(15508, 30740),(15554, 30708)
(15884, 30740),(16112, 30708)
(7874, 30836),(7884, 30740)
(7884, 30836),(7892, 30740)
(7892, 30836),(8618, 30740)
(9244, 30772),(15188, 30740)
(8618, 30836),(9244, 30804)
(8924, 30964),(10964, 30932)
(9244, 30836),(10324, 30804)
(9244, 30804),(10324, 30772)
(10324, 30836),(10964, 30772)
(10964, 30964),(12938, 30772)
(12938, 30964),(14274, 30868)
(14274, 30964),(14572, 30932)
(14572, 30964),(15328, 30868)
(15188, 30772),(15250, 30740)
(15328, 30900),(16322, 30868)
(15508, 30772),(15884, 30740)
(15884, 30772),(16112, 30740)
(1018, 31604),(2272, 31124)
(2272, 31604),(2532, 31508)
(2272, 31412),(2448, 31124)
(8660, 31156),(20000, 31124)
(14228, 31252),(20000, 31156)
(2448, 31252),(8298, 31188)
(2448, 31316),(10912, 31252)
(11172, 31316),(20000, 31252)
(2448, 31348),(20000, 31316)
(2448, 31412),(8112, 31348)
(2532, 31604),(8112, 31412)
(8372, 31444),(11074, 31348)
(14844, 31412),(20000, 31348)
(14924, 31508),(20000, 31412)
(8112, 31508),(14458, 31444)
(8112, 31540),(14488, 31508)
(14740, 31572),(20000, 31508)
(8112, 31604),(10976, 31540)
(11228, 31604),(14488, 31540)
(14488, 31604),(20000, 31572)
(1018, 31796),(20000, 31764)
(1018, 32244),(1922, 31796)
(1922, 32244),(2284, 31956)
(1922, 31860),(2218, 31796)
(2284, 32244),(11202, 31892)
(11476, 31860),(20000, 31796)
(11564, 31924),(20000, 31860)
(11564, 31956),(17978, 31924)
(11202, 32244),(11498, 31956)
(11498, 32244),(13972, 32212)
(19220, 32020),(19970, 31924)
(11498, 32116),(11564, 31956)
(11564, 32020),(17978, 31956)
(11564, 32052),(20000, 32020)
(11564, 32116),(18392, 32052)
(13972, 32244),(18392, 32116)
(18644, 32148),(20000, 32052)
(18392, 32244),(20000, 32148)
(1018, 32884),(3458, 32404)
(3458, 32436),(19842, 32404)
(3458, 32884),(4524, 32788)
(3458, 32692),(4440, 32436)
(4692, 32500),(12858, 32436)
(14868, 32532),(18178, 32436)
(18684, 32468),(19842, 32436)
(18684, 32532),(20000, 32468)
(4692, 32532),(6402, 32500)
(7564, 32564),(10968, 32500)
(11220, 32532),(12858, 32500)
(4440, 32692),(4692, 32532)
(4692, 32596),(6402, 32532)
(11220, 32596),(18684, 32532)
(18684, 32564),(20000, 32532)
(9164, 32596),(10968, 32564)
(18684, 32596),(19810, 32564)
(4692, 32660),(7490, 32596)
(9164, 32628),(11220, 32596)
(11220, 32628),(18684, 32596)
(18684, 32628),(19810, 32596)
(4524, 32884),(4692, 32692)
(4692, 32884),(9018, 32692)
(4692, 32692),(9018, 32660)
(9018, 32820),(9164, 32660)
(9164, 32820),(9258, 32660)
(9164, 32660),(9258, 32628)
(9876, 32724),(11220, 32628)
(11220, 32692),(18684, 32628)
(18684, 32660),(19810, 32628)
(18684, 32692),(20000, 32660)
(11220, 32724),(12672, 32692)
(12932, 32788),(18450, 32692)
(18708, 32788),(19792, 32692)
(9258, 32756),(11220, 32724)
(11220, 32756),(12672, 32724)
(9258, 32820),(9272, 32756)
(9532, 32820),(11220, 32756)
(11220, 32788),(12672, 32756)
(11220, 32820),(20000, 32788)
(9270, 32884),(9272, 32820)
(9532, 32852),(10976, 32820)
(11228, 32884),(20000, 32820)
(9272, 32884),(9532, 32852)
(9532, 32884),(10976, 32852)
(1018, 33524),(2690, 33044)
(2690, 33524),(8618, 33364)
(2690, 33268),(8778, 33044)
(8778, 33108),(11202, 33044)
(11454, 33076),(15264, 33044)
(15516, 33076),(20000, 33044)
(11454, 33108),(14992, 33076)
(8618, 33524),(8642, 33428)
(8642, 33460),(8894, 33428)
(8778, 33204),(10018, 33108)
(8894, 33524),(9620, 33428)
(9620, 33524),(9964, 33364)
(9964, 33524),(9986, 33300)
(9986, 33524),(10016, 33364)
(10016, 33460),(10268, 33364)
(10018, 33140),(10604, 33108)
(10268, 33524),(11484, 33364)
(10604, 33204),(11072, 33108)
(11072, 33140),(11332, 33108)
(11332, 33204),(11404, 33108)
(11404, 33268),(11484, 33108)
(11484, 33524),(13506, 33108)
(13506, 33524),(15724, 33300)
(13506, 33204),(14992, 33108)
(14992, 33204),(15252, 33172)
(15252, 33204),(15264, 33076)
(15516, 33108),(16514, 33076)
(16924, 33140),(17154, 33076)
(17564, 33140),(20000, 33076)
(15264, 33140),(16514, 33108)
(15264, 33204),(15362, 33140)
(15724, 33524),(15778, 33236)
(15778, 33524),(17748, 33492)
(15778, 33396),(16844, 33236)
(16844, 33396),(16924, 33172)
(16924, 33236),(16962, 33140)
(17804, 33236),(20000, 33140)
(16924, 33268),(20000, 33236)
(16924, 33396),(16938, 33268)
(17684, 33364),(20000, 33268)
(16938, 33396),(20000, 33364)
(17748, 33524),(20000, 33396)
(1018, 34164),(2352, 33684)
(2352, 33716),(20000, 33684)
(2352, 34164),(2612, 34068)
(2352, 33972),(2538, 33716)
(4244, 33812),(5378, 33716)
(7124, 33780),(20000, 33716)
(2538, 33972),(2612, 33812)
(2612, 34164),(4244, 33812)
(4244, 34164),(5634, 33812)
(5634, 34164),(7106, 33940)
(5634, 33844),(7124, 33812)
(7106, 34164),(7372, 34132)
(7106, 34036),(7372, 33940)
(7124, 33812),(7384, 33780)
(7636, 33844),(9010, 33780)
(9270, 33876),(9938, 33780)
(10524, 33844),(15362, 33780)
(17244, 33876),(20000, 33780)
(7124, 33844),(7384, 33812)
(10604, 33876),(15362, 33844)
(9044, 33940),(10114, 33876)
(10604, 33908),(20000, 33876)
(10604, 33940),(16458, 33908)
(7372, 34164),(7418, 33940)
(7418, 34100),(7670, 33940)
(7670, 34164),(8736, 33940)
(8736, 34100),(8834, 33940)
(8834, 34100),(8988, 34068)
(8834, 33972),(9044, 33940)
(8988, 34164),(9044, 34068)
(9044, 34100),(9244, 34068)
(9044, 33972),(9244, 33940)
(9244, 34100),(9304, 33940)
(9304, 34164),(9474, 33940)
(9474, 34164),(9884, 34068)
(9474, 33972),(9884, 33940)
(9884, 34164),(10144, 33940)
(10144, 34100),(10396, 33940)
(10396, 34164),(10604, 33940)
(10604, 34164),(16458, 33940)
(16458, 34164),(16528, 34004)
(16528, 34100),(16858, 34004)
(16858, 34100),(17556, 34068)
(17404, 33972),(17410, 33908)
(18444, 33972),(20000, 33908)
(17556, 34164),(18080, 34068)
(18332, 34132),(20000, 34068)
(18080, 34164),(20000, 34132)
(1018, 34804),(7320, 34324)
(7320, 34356),(20000, 34324)
(7320, 34420),(9410, 34356)
(9670, 34420),(13826, 34356)
(17324, 34420),(20000, 34356)
(7320, 34804),(7572, 34580)
(7320, 34484),(7618, 34420)
(8204, 34484),(8984, 34420)
(7572, 34804),(7618, 34484)
(7618, 34804),(7682, 34516)
(7682, 34804),(7828, 34580)
(7828, 34740),(8088, 34580)
(8088, 34804),(8284, 34580)
(8284, 34804),(8984, 34484)
(8984, 34804),(9026, 34516)
(9026, 34804),(9090, 34644)
(9236, 34516),(9338, 34420)
(9804, 34452),(13826, 34420)
(19540, 34516),(20000, 34420)
(9804, 34484),(16130, 34452)
(9804, 34516),(14594, 34484)
(9026, 34548),(9496, 34516)
(9748, 34580),(14594, 34516)
(17244, 34548),(20000, 34516)
(9090, 34804),(9364, 34772)
(9090, 34676),(9364, 34644)
(9364, 34804),(9404, 34644)
(9404, 34804),(9496, 34548)
(9496, 34612),(16002, 34580)
(9496, 34708),(15874, 34612)
(16444, 34676),(20000, 34644)
(9496, 34804),(9748, 34708)
(9748, 34804),(16444, 34708)
(16444, 34804),(17018, 34676)
(17556, 34772),(20000, 34676)
(17018, 34804),(20000, 34772)
(1018, 35444),(1952, 34964)
(2204, 35028),(14374, 34964)
(1952, 35444),(2212, 35156)
(14868, 35028),(15654, 34964)
(16340, 35028),(17184, 34964)
(17436, 35028),(20000, 34964)
(1952, 35060),(20000, 35028)
(2212, 35444),(8706, 35060)
(8706, 35156),(8938, 35060)
(10644, 35124),(12674, 35060)
(12932, 35124),(14722, 35060)
(17304, 35124),(20000, 35060)
(10644, 35156),(12098, 35124)
(8706, 35444),(9164, 35412)
(8706, 35316),(9164, 35156)
(9164, 35444),(10644, 35156)
(10644, 35444),(11650, 35156)
(11650, 35444),(12546, 35284)
(11650, 35188),(12098, 35156)
(12546, 35444),(12852, 35348)
(14524, 35156),(14722, 35124)
(12684, 35188),(12858, 35156)
(14524, 35220),(15320, 35156)
(12764, 35252),(12852, 35188)
(12852, 35444),(12858, 35188)
(12858, 35444),(15298, 35220)
(15298, 35444),(15498, 35348)
(15298, 35252),(15572, 35220)
(15498, 35444),(17812, 35412)
(15572, 35252),(15578, 35156)
(15578, 35252),(16938, 35220)
(17484, 35284),(20000, 35220)
(15804, 35316),(16938, 35252)
(16938, 35316),(20000, 35284)
(17812, 35444),(20000, 35316)
(1018, 36084),(7178, 35604)
(7178, 35668),(8416, 35604)
(8668, 35636),(15654, 35604)
(16276, 35668),(20000, 35604)
(7178, 36084),(7392, 35860)
(8668, 35668),(9858, 35636)
(11004, 35668),(15654, 35636)
(7178, 35700),(9858, 35668)
(11004, 35700),(20000, 35668)
(7178, 35764),(7378, 35700)
(7392, 36020),(7644, 35860)
(7644, 36084),(7792, 35860)
(7792, 36084),(8052, 35924)
(7964, 35764),(8138, 35700)
(8052, 36084),(8216, 35860)
(8660, 35764),(9152, 35700)
(9412, 35796),(9474, 35700)
(11348, 35796),(11842, 35700)
(15804, 35796),(20000, 35700)
(10124, 35764),(10618, 35732)
(10124, 35796),(10370, 35764)
(9244, 35828),(10370, 35796)
(10844, 35828),(20000, 35796)
(10932, 35892),(20000, 35828)
(8216, 36020),(8218, 35860)
(11348, 35988),(11712, 35892)
(11972, 35988),(20000, 35892)
(8218, 36020),(8458, 35924)
(8458, 36020),(9176, 35988)
(9428, 36020),(20000, 35988)
(8468, 36084),(9176, 36020)
(9428, 36052),(9858, 36020)
(10110, 36084),(20000, 36020)
(9176, 36084),(9428, 36052)
(9428, 36084),(9858, 36052)
(1018, 36724),(7106, 36244)
(7106, 36724),(7724, 36436)
(7106, 36340),(7618, 36244)
(7999, 36308),(9602, 36244)
(9854, 36308),(10272, 36244)
(18068, 36308),(20000, 36244)
(7618, 36340),(11778, 36308)
(12052, 36340),(20000, 36308)
(7724, 36436),(8216, 36340)
(8468, 36404),(8930, 36340)
(9236, 36404),(9578, 36340)
(7724, 36724),(7778, 36436)
(7778, 36724),(8364, 36628)
(7778, 36532),(8364, 36436)
(8364, 36724),(8468, 36436)
(10516, 36436),(10618, 36340)
(14804, 36436),(20000, 36340)
(8468, 36436),(8752, 36404)
(8468, 36468),(8752, 36436)
(9804, 36468),(20000, 36436)
(8468, 36564),(8618, 36468)
(8468, 36724),(8498, 36564)
(10068, 36532),(10114, 36468)
(11004, 36532),(20000, 36468)
(11004, 36564),(11058, 36532)
(8498, 36724),(8539, 36692)
(8498, 36596),(8706, 36564)
(8799, 36724),(9748, 36692)
(9748, 36724),(10524, 36628)
(10524, 36724),(10562, 36564)
(10562, 36724),(10852, 36628)
(10852, 36724),(10976, 36564)
(10976, 36660),(11058, 36564)
(11058, 36660),(11228, 36628)
(11228, 36724),(11644, 36628)
(11644, 36724),(11650, 36532)
(11964, 36628),(20000, 36532)
(11650, 36724),(20000, 36628)
(1018, 37364),(6146, 36884)
(6146, 36916),(20000, 36884)
(6146, 36980),(9058, 36916)
(9428, 36980),(14778, 36916)
(15444, 37012),(16770, 36916)
(17044, 37012),(20000, 36916)
(6146, 37364),(6578, 37140)
(6146, 37044),(7106, 36980)
(6578, 37236),(7164, 37140)
(8852, 37012),(9058, 36980)
(9428, 37012),(10610, 36980)
(10900, 37012),(14778, 36980)
(8852, 37044),(9428, 37012)
(9428, 37044),(10610, 37012)
(10900, 37076),(20000, 37012)
(10004, 37076),(10610, 37044)
(7164, 37140),(8378, 37076)
(10004, 37108),(10900, 37076)
(10900, 37108),(20000, 37076)
(11220, 37172),(20000, 37108)
(7164, 37204),(9090, 37140)
(11220, 37204),(12610, 37172)
(14844, 37268),(16664, 37172)
(16916, 37268),(20000, 37172)
(7164, 37236),(10592, 37204)
(7204, 37364),(8379, 37236)
(10852, 37268),(12610, 37204)
(8379, 37268),(10592, 37236)
(8379, 37300),(20000, 37268)
(8639, 37364),(9056, 37300)
(9308, 37364),(20000, 37300)
(1018, 38004),(8514, 37524)
(8514, 37588),(12512, 37524)
(12764, 37588),(17760, 37524)
(18012, 37588),(20000, 37524)
(8514, 37620),(20000, 37588)
(8514, 37684),(8738, 37620)
(9324, 37684),(12672, 37620)
(12932, 37684),(17922, 37620)
(18364, 37716),(18818, 37620)
(19404, 37716),(20000, 37620)
(8514, 37940),(8538, 37684)
(10260, 37748),(12226, 37684)
(12932, 37716),(17794, 37684)
(8538, 37940),(9044, 37780)
(9044, 38004),(9172, 37780)
(9172, 38004),(9258, 37716)
(9258, 38004),(10260, 37780)
(10260, 38004),(12098, 37780)
(12684, 37748),(17794, 37716)
(18204, 37780),(20000, 37716)
(10260, 37780),(12098, 37748)
(12764, 37780),(17794, 37748)
(12764, 37812),(20000, 37780)
(12844, 37876),(17898, 37812)
(12098, 38004),(12418, 37844)
(19484, 37908),(20000, 37812)
(12844, 37908),(17718, 37876)
(12418, 38004),(12844, 37908)
(12844, 38004),(17718, 37908)
(18388, 37972),(20000, 37908)
(17718, 38004),(20000, 37972)
(1018, 38644),(7978, 38164)
(7978, 38196),(20000, 38164)
(7978, 38260),(18242, 38196)
(18604, 38260),(19522, 38196)
(7978, 38644),(8224, 38420)
(7978, 38324),(8178, 38260)
(8224, 38580),(8476, 38420)
(8476, 38644),(8578, 38420)
(8578, 38644),(8852, 38548)
(8764, 38356),(8938, 38260)
(9300, 38356),(10298, 38260)
(10964, 38356),(11338, 38260)
(16212, 38292),(18242, 38260)
(18604, 38292),(18818, 38260)
(19092, 38292),(19522, 38260)
(16212, 38356),(18604, 38292)
(18604, 38356),(18818, 38292)
(19092, 38356),(20000, 38292)
(8660, 38388),(16212, 38356)
(16212, 38388),(18604, 38356)
(18604, 38388),(19092, 38356)
(19092, 38388),(20000, 38356)
(8660, 38420),(8962, 38388)
(9404, 38452),(10512, 38388)
(10772, 38484),(14978, 38388)
(16364, 38484),(18272, 38388)
(18532, 38484),(18604, 38388)
(18604, 38484),(19092, 38388)
(19092, 38484),(20000, 38388)
(8578, 38452),(8660, 38420)
(8660, 38452),(8962, 38420)
(8852, 38580),(8962, 38452)
(9406, 38484),(10512, 38452)
(8962, 38580),(9112, 38484)
(9112, 38644),(9154, 38484)
(9406, 38516),(18604, 38484)
(9154, 38644),(9406, 38548)
(9406, 38644),(10242, 38548)
(9406, 38548),(10242, 38516)
(10242, 38580),(10494, 38516)
(18604, 38516),(19092, 38484)
(19092, 38516),(20000, 38484)
(10494, 38644),(10498, 38516)
(10844, 38580),(15138, 38516)
(16244, 38644),(18604, 38516)
(18604, 38612),(19010, 38516)
(19284, 38612),(20000, 38516)
(10844, 38612),(11296, 38580)
(11548, 38644),(15138, 38580)
(10498, 38644),(10844, 38612)
(10844, 38644),(11296, 38612)
(18604, 38644),(20000, 38612)
(1018, 39284),(7746, 38804)
(7746, 39220),(8938, 38804)
(8938, 39220),(9560, 39060)
(8938, 38964),(9056, 38804)
(9308, 38836),(20000, 38804)
(9308, 38868),(10050, 38836)
(10308, 38900),(20000, 38836)
(9056, 38900),(10050, 38868)
(9056, 38964),(9138, 38900)
(9560, 39220),(9812, 39124)
(9724, 38964),(10050, 38900)
(10308, 38932),(12610, 38900)
(9812, 39220),(10130, 39060)
(19668, 38964),(19818, 38900)
(10050, 38964),(10308, 38932)
(10308, 38964),(12610, 38932)
(10130, 39220),(10388, 39124)
(10196, 39028),(10308, 38964)
(10308, 38996),(12610, 38964)
(10308, 39028),(14018, 38996)
(14302, 39060),(15384, 38996)
(15636, 39060),(15746, 38996)
(16124, 39028),(19018, 38996)
(10388, 39060),(14018, 39028)
(16124, 39060),(18938, 39028)
(10388, 39092),(18938, 39060)
(10388, 39156),(12672, 39092)
(12932, 39156),(15552, 39092)
(15812, 39156),(15874, 39092)
(16126, 39156),(18138, 39092)
(10388, 39220),(12482, 39156)
(10391, 39284),(12482, 39220)
(13004, 39188),(15552, 39156)
(13004, 39220),(15738, 39188)
(13004, 39252),(14168, 39220)
(14420, 39284),(15328, 39220)
(12482, 39284),(13004, 39252)
(13004, 39284),(14168, 39252)
(15580, 39284),(15738, 39220)
(15738, 39284),(18068, 39252)
(1018, 39924),(12162, 39444)
(12162, 39924),(12604, 39828)
(12162, 39732),(12577, 39444)
(12577, 39668),(12640, 39444)
(12892, 39476),(20000, 39444)
(12604, 39924),(13458, 39764)
(12640, 39668),(12892, 39508)
(12892, 39668),(13138, 39476)
(13138, 39604),(13338, 39476)
(14244, 39540),(16218, 39476)
(17124, 39540),(20000, 39476)
(13338, 39604),(13779, 39572)
(13458, 39924),(14324, 39828)
(13923, 39732),(14324, 39700)
(14083, 39604),(14244, 39572)
(14244, 39604),(14274, 39540)
(15484, 39572),(16218, 39540)
(17124, 39572),(18458, 39540)
(19668, 39604),(20000, 39540)
(15484, 39604),(16659, 39572)
(16963, 39604),(18458, 39572)
(14324, 39924),(14404, 39700)
(14404, 39924),(14779, 39636)
(14779, 39924),(14859, 39700)
(14859, 39924),(15163, 39764)
(15163, 39924),(15457, 39700)
(15457, 39924),(16338, 39764)
(15764, 39668),(16018, 39604)
(16338, 39924),(17204, 39828)
(17284, 39700),(17659, 39604)
(16803, 39732),(17204, 39700)
(17204, 39924),(17739, 39700)
(17739, 39924),(18043, 39764)
(18043, 39924),(18218, 39700)
(18218, 39924),(18772, 39828)
(18260, 39636),(18458, 39604)
(18260, 39700),(18859, 39636)
(18218, 39732),(18772, 39700)
(18772, 39924),(19220, 39700)
(19220, 39924),(19258, 39636)
(19258, 39924),(19671, 39700)
(19671, 39924),(19923, 39828)
(19923, 39796),(20000, 39700)
(19923, 39924),(19937, 39796)
(19937, 39924),(20000, 39892)
(20000, 22644),(20000, 22612)
(20000, 28148),(20000, 28116)
(20000, 37364),(20000, 36884)
(18080, 25396),(20000, 25364)
(19164, 25428),(20000, 25396)
